"Year","Date","Station","Survey","SurveyRep","SurveyCode","Index","TimeStart","DWRStationNo","TowDuration","Region","Depth","ECSurfacePreTow","ECBottomPreTow","Temperature","Secchi","Chl_a","MeterDiff","Volume","ACARTELA","ACARTIA","DIAPTOM","EURYTEM","OTHCALAD","PDIAPFOR","PDIAPMAR","SINOCAL","TORTANUS","ALLCALADULTS","AVERNAL","LIMNOSPP","LIMNOSINE","LIMNOTET","OITHDAV","OITHSIM","OITHSPP","OTHCYCAD","ALLCYCADULTS","HARPACT","CALJUV","EURYJUV","OTHCALJUV","PDIAPJUV","SINOCALJUV","ASINEJUV","ACARJUV","DIAPTJUV","TORTJUV","ALLCALJUV","CYCJUV","LIMNOJUV","OITHJUV","OTHCYCJUV","ALLCYCJUV","COPNAUP","EURYNAUP","OTHCOPNAUP","PDIAPNAUP","SINONAUP","ALLCOPNAUP","BOSMINA","DAPHNIA","DIAPHAN","OTHCLADO","ALLCLADOCERA","ASPLANCH","KERATELA","OTHROT","POLYARTH","SYNCH","SYNCHBIC","TRICHO","BARNNAUP","CRABZOEA","TowDuration.y","Depth.y","ECSurfacePreTow.y","ECBottomPreTow.y","Temperature.y","Secchi.y","Chl_a.y","Acanthomysis.aspera","Acanthomysis.hwanhaiensis","Alienacanthomysis.macropsis","Deltamysis.holmquistae","Hyperacanthomysis.longirostris","Neomysis.kadiakensis","Neomysis.mercedis","Unidentified.mysid","Month","Lat","Lon","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","AC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
1983,1983-09-21,"NZ064",9,1,19830901,1,NA,"D22",10,"North",NA,161,NA,20.4,62,1.6,1645,7.199877651,NA,0,10.4,263.7,0,NA,NA,0,NA,274.1,35,1,NA,NA,0,0,NA,61.3,97.3,0,269.5,NA,NA,NA,NA,NA,NA,NA,NA,269.5,52.5,NA,NA,NA,52.5,0.5,NA,NA,NA,NA,0.5,107.8,10.4,2.6,20.8,141.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,161,NA,20.4,62,1.6,NA,NA,NA,0,NA,0,0.03,NA,"September",38.08472222,-121.7380556,270,569.2,710.8,711.3,441.3,0.03,710.83,711.33,441.33
1983,1983-09-27,"NZ074",9,2,19830902,1,NA,"D12",10,"West",NA,170,NA,20.4,69,2.8,1409,6.166946876,NA,0,0,0,0,NA,NA,4897.9,NA,4897.9,0,6.5,NA,NA,0,0,NA,245.2,251.6,0,620.2,NA,NA,NA,NA,NA,NA,NA,NA,620.2,40.9,NA,NA,NA,40.9,2.4,NA,NA,NA,NA,2.4,1780.5,97.3,0,24.3,1902.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,170,NA,20.4,69,2.8,NA,NA,NA,0,NA,0,0.1,NA,"September",38.02222222,-121.8036111,622.6,5524.6,7426.7,7429.1,6806.5,0.1,7426.8,7429.2,6806.6
1983,1983-09-27,"NZ080",9,2,19830902,1,NA,NA,10,"South",NA,160,NA,20.6,76,2.3,1632,7.142978922,NA,0,0,0,0,NA,NA,2401,NA,2401,0,0,NA,NA,0,0,NA,35.3,35.3,0,456.7,NA,NA,NA,NA,NA,NA,NA,NA,456.7,158.8,NA,NA,NA,158.8,2.1,NA,NA,NA,NA,2.1,976.5,42,10.5,10.5,1039.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,160,NA,20.6,76,2.3,NA,NA,NA,0,NA,0,0.13,NA,"September",38.07333333,-121.6766667,458.8,2857.7,3897.2,3899.3,3440.5,0.13,3897.33,3899.43,3440.63
1983,1983-09-27,"NZ086",9,2,19830902,1,NA,"D26",10,"South",NA,160,NA,20.9,81,1.6,1576,6.897876704,NA,0,0,0,0,NA,NA,1138,NA,1138,24.4,0,NA,NA,0,0,NA,121.8,146.1,7.2,532.8,NA,NA,NA,NA,NA,NA,NA,NA,532.8,341,NA,NA,NA,341,0,NA,NA,NA,NA,0,382.7,29,7.2,14.5,433.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,160,NA,20.9,81,1.6,NA,NA,NA,0,NA,0,0.02,NA,"September",38.07777778,-121.5702778,532.8,1695.2,2128.6,2128.6,1595.8,0.02,2128.62,2128.62,1595.82
1983,1983-09-27,"NZ092",9,2,19830902,1,NA,"P8",10,"South",NA,173,NA,20,42,3.1,1756,7.685705262,NA,0,15.6,0,0,NA,NA,0,NA,15.6,17.5,0,NA,NA,0,0,NA,161.8,179.2,0,27.3,NA,NA,NA,NA,NA,NA,NA,NA,27.3,214.2,NA,NA,NA,214.2,1,NA,NA,NA,NA,1,1.6,0,6.5,46.8,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,173,NA,20,42,3.1,NA,NA,NA,0,NA,0,0.04,NA,"September",37.97833333,-121.3819444,28.3,44.8,99.7,100.7,72.4,0.04,99.74,100.74,72.44
1983,1983-09-28,"NZ064",9,2,19830902,1,NA,"D22",10,"North",NA,147,NA,19.2,72,1.5,1801,7.882662401,NA,0,0,0,0,NA,NA,1597.7,NA,1597.7,25.6,0.5,NA,NA,0,0,NA,12.8,38.9,0,125.6,NA,NA,NA,NA,NA,NA,NA,NA,125.6,63.9,NA,NA,NA,63.9,0.8,NA,NA,NA,NA,0.8,125.6,0,0,19,144.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,147,NA,19.2,72,1.5,NA,NA,NA,0,NA,0,0,NA,"September",38.08472222,-121.7380556,126.4,1749.4,1894,1894.8,1768.4,0,1894,1894.8,1768.4
1983,1983-09-29,"NZ042",9,2,19830902,1,NA,NA,10,"Far West",NA,8400,13440,20,45,2.7,1758,7.694458912,NA,1279.8,0,159.5,156,NA,NA,88.7,NA,1683.9,0,0,NA,NA,81,6.5,NA,0,87.5,0,994.2,NA,NA,NA,NA,NA,NA,NA,NA,994.2,43.7,NA,NA,NA,43.7,52,NA,NA,NA,NA,52,46.8,0,0,0,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,8400,13440,20,45,2.7,NA,NA,NA,0,NA,0,3.65,NA,"September",38.04916667,-122.0922222,1046.2,1398.4,1445.2,1497.2,451,3.65,1448.85,1500.85,454.65
1983,1983-09-29,"NZ048",9,2,19830902,1,NA,"D8",10,"West",NA,363,1100,20.2,51,2.9,1747,7.646313834,NA,0,0,0,0,NA,NA,12810.5,NA,12810.5,0,0,NA,NA,0,0,NA,0,0,0,12976.8,NA,NA,NA,NA,NA,NA,NA,NA,12976.8,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,1016.2,366.2,0,0,1382.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,363,1100,20.2,51,2.9,NA,NA,NA,0,NA,0,3.14,NA,"September",38.06,-121.9958333,12976.8,25787.3,27169.7,27169.7,14192.9,3.14,27172.84,27172.84,14196.04
1983,1983-09-29,"NZ054",9,2,19830902,1,NA,"D10",10,"West",NA,178,NA,20.4,63,2.9,1785,7.812633196,NA,0,0,0,0,NA,NA,327.6,NA,327.6,107.5,4.3,NA,NA,0,0,NA,0,111.8,0,960,NA,NA,NA,NA,NA,NA,NA,NA,960,53.8,NA,NA,NA,53.8,12.8,NA,NA,NA,NA,12.8,806.4,0,0,32,838.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,178,NA,20.4,63,2.9,NA,NA,NA,0,NA,0,1.54,NA,"September",38.04583333,-121.9063889,972.8,1399.4,2237.8,2250.6,1277.8,1.54,2239.34,2252.14,1279.34
1983,1983-09-29,"NZ060",9,2,19830902,1,NA,"D4",10,"West",NA,161,NA,20.1,67,3.1,1692,7.405588441,NA,0,0,0,0,NA,NA,3318.3,NA,3318.3,0,3.6,NA,NA,0,0,NA,90.7,94.3,0,607.6,NA,NA,NA,NA,NA,NA,NA,NA,607.6,0,NA,NA,NA,0,2.7,NA,NA,NA,NA,2.7,2155.1,0,0,0,2155.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,161,NA,20.1,67,3.1,NA,NA,NA,0,NA,0,0,NA,"September",38.06444444,-121.8288889,610.3,3929.5,6084.6,6087.3,5477,0,6084.6,6087.3,5477
1983,1983-10-03,"NZ028",9,2,19830902,1,NA,"D7",10,"West",NA,475,NA,20.1,36,3.7,1669,7.304921459,NA,0,0,0,0,NA,NA,14483.8,NA,14483.8,0,4.6,NA,NA,6.9,0,NA,0,11.4,0,4517.5,NA,NA,NA,NA,NA,NA,NA,NA,4517.5,0,NA,NA,NA,0,10.3,NA,NA,NA,NA,10.3,1334.7,0,34.2,0,1368.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,475,NA,20.1,36,3.7,NA,NA,NA,0,NA,0,0,NA,"October",38.11722222,-122.0472222,4527.8,19005.9,20374.8,20385.1,15857.3,0,20374.8,20385.1,15857.3
1983,1983-10-03,"NZ032",9,2,19830902,1,NA,"NZ032",10,"West",NA,500,NA,19.8,18,6.3,1760,7.703212563,NA,0,0,0,0,NA,NA,19228.9,NA,19228.9,0,6,NA,NA,0,0,NA,0,6,0,4498.1,NA,NA,NA,NA,NA,NA,NA,NA,4498.1,534.3,NA,NA,NA,534.3,18.2,NA,NA,NA,NA,18.2,1363.1,181.7,0,45.4,1590.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,500,NA,19.8,18,6.3,NA,NA,NA,0,NA,0,1.85,NA,"October",38.17027778,-122.0208333,4516.3,23733,25323.2,25341.4,20825.1,1.85,25325.05,25343.25,20826.95
1983,1983-10-03,"NZS42",9,2,19830902,1,NA,"NZS42",10,"West",NA,864,NA,20.3,19,7.4,1712,7.493124947,NA,0,0,0,0,NA,NA,13550.7,NA,13550.7,112.1,17.7,NA,NA,0,0,NA,0,129.9,33.4,2602.4,NA,NA,NA,NA,NA,NA,NA,NA,2602.4,168.2,NA,NA,NA,168.2,10,NA,NA,NA,NA,10,960.9,0,100.1,66.7,1127.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,864,NA,20.3,19,7.4,NA,NA,NA,0,NA,0,1.38,NA,"October",38.18055556,-122.0472222,2612.4,16282.9,17410.6,17420.6,14808.2,1.38,17411.98,17421.98,14809.58
1983,1983-10-04,"NZD28",9,2,19830902,1,NA,"D28A",10,"South",NA,232,NA,19.8,51,1.4,1518,6.644020835,NA,0,37.6,0,0,NA,NA,979.2,NA,1016.9,31.6,1.3,NA,NA,0,0,NA,94.8,127.7,4.7,134,NA,NA,NA,NA,NA,NA,NA,NA,134,213.3,NA,NA,NA,213.3,0.5,NA,NA,NA,NA,0.5,121.3,18.8,0,122.3,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,232,NA,19.8,51,1.4,NA,NA,NA,0,NA,0,0,NA,"October",37.98277778,-121.5772222,134.5,1146.1,1408.5,1409,1274.5,0,1408.5,1409,1274.5
1983,1983-10-11,"NZ064",10,1,19831001,1,NA,"D22",10,"North",NA,132,NA,18.2,76,1.2,1869,8.180286523,NA,0,0,0,0,NA,NA,275.4,NA,275.4,24.6,0.2,NA,NA,0,0,NA,24.6,49.5,1.2,73.3,NA,NA,NA,NA,NA,NA,NA,NA,73.3,71.9,NA,NA,NA,71.9,0.1,NA,NA,NA,NA,0.1,39.6,0,0,2.4,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,132,NA,18.2,76,1.2,NA,NA,NA,0,NA,0,0.01,NA,"October",38.08472222,-121.7380556,73.4,373.5,415.5,415.6,342.2,0.01,415.51,415.61,342.21
1983,1983-10-12,"NZD28",10,1,19831001,1,NA,"D28A",10,"South",NA,207,NA,18.6,62,0.8,1761,7.707589388,NA,0,10.4,0,0,NA,NA,318.8,NA,329.2,26.2,1,NA,NA,0,0,NA,340,367.2,7.8,70.1,NA,NA,NA,NA,NA,NA,NA,NA,70.1,183.1,NA,NA,NA,183.1,1.3,NA,NA,NA,NA,1.3,71.6,20.8,2.6,18.2,113.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,207,NA,18.6,62,0.8,NA,NA,NA,0,NA,0,0.01,NA,"October",37.98277778,-121.5772222,71.4,416.1,529.3,530.6,459.2,0.01,529.31,530.61,459.21
1983,1983-10-13,"NZ074",10,1,19831001,1,NA,"D12",10,"West",NA,151,NA,18.8,61,2.8,1806,7.904546527,NA,0,0,0,0,NA,NA,1475.2,NA,1475.2,0,5.6,NA,NA,0,0,NA,35.4,41,10.5,395.3,NA,NA,NA,NA,NA,NA,NA,NA,395.3,141.7,NA,NA,NA,141.7,10.5,NA,NA,NA,NA,10.5,676.8,0,21.1,52.7,750.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,151,NA,18.8,61,2.8,NA,NA,NA,0,NA,0,0.09,NA,"October",38.02222222,-121.8036111,405.8,1876.1,2626.7,2637.2,2231.4,0.09,2626.79,2637.29,2231.49
1983,1983-10-13,"NZ080",10,1,19831001,1,NA,NA,10,"South",NA,139,NA,18.3,72,1.2,1607,7.033558289,NA,0,0,0,0,NA,NA,905.8,NA,905.8,0,1.3,NA,NA,0,0,NA,95.5,96.8,0,227.5,NA,NA,NA,NA,NA,NA,NA,NA,227.5,127.4,NA,NA,NA,127.4,2.8,NA,NA,NA,NA,2.8,236,19,4.7,0,259.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,139,NA,18.3,72,1.2,NA,NA,NA,0,NA,0,0.02,NA,"October",38.07333333,-121.6766667,230.3,1134.6,1394.3,1397.1,1166.8,0.02,1394.32,1397.12,1166.82
1983,1983-10-13,"NZ086",10,1,19831001,1,NA,"D26",10,"South",NA,127,NA,18.4,65,1,1827,7.996459859,NA,0,16.7,0,0,NA,NA,170.7,NA,187.4,14,0.6,NA,NA,0,0,NA,98,112.6,4.2,212.6,NA,NA,NA,NA,NA,NA,NA,NA,212.6,189.1,NA,NA,NA,189.1,2.9,NA,NA,NA,NA,2.9,222.6,66.7,0,25,314.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,127,NA,18.4,65,1,NA,NA,NA,0,NA,0,0,NA,"October",38.07777778,-121.5702778,215.5,397.9,712.2,715.1,499.6,0,712.2,715.1,499.6
1983,1983-10-13,"NZ092",10,1,19831001,1,NA,"P8",10,"South",NA,147,NA,18.2,48,3.4,1912,8.368490011,NA,0,6.4,0,0,NA,NA,2.7,NA,9.1,45.5,0,NA,NA,0,0,NA,69.6,115.1,3.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,8.4,163.3,NA,NA,NA,163.3,0.2,NA,NA,NA,NA,0.2,2.4,0,2.4,13.5,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,147,NA,18.2,48,3.4,NA,NA,NA,0,NA,0,0.01,NA,"October",37.97833333,-121.3819444,8.6,56.6,74.9,75.1,66.5,0.01,74.91,75.11,66.51
1983,1983-10-14,"NZ028",10,1,19831001,1,NA,"D7",10,"West",NA,178,NA,18.8,24,6.1,1670,7.309298284,NA,0,0,0,0,NA,NA,1634.3,NA,1634.3,0,76.4,NA,NA,0,0,NA,0,76.4,0,431,NA,NA,NA,NA,NA,NA,NA,NA,431,160.9,NA,NA,NA,160.9,32.8,NA,NA,NA,NA,32.8,1132.8,0,13.7,13.7,1160.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,178,NA,18.8,24,6.1,NA,NA,NA,0,NA,0,0,NA,"October",38.11722222,-122.0472222,463.8,2141.7,3301.9,3334.7,2870.9,0,3301.9,3334.7,2870.9
1983,1983-10-14,"NZ032",10,1,19831001,1,NA,"NZ032",10,"West",NA,410,NA,18.8,19,7.4,1632,7.142978922,NA,0,0,0,0,NA,NA,18897.5,NA,18897.5,164.6,0,NA,NA,0,0,NA,0,164.6,0,4924.4,NA,NA,NA,NA,NA,NA,NA,NA,4924.4,1152.5,NA,NA,NA,1152.5,53.9,NA,NA,NA,NA,53.9,2440.2,0,0,0,2440.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,410,NA,18.8,19,7.4,NA,NA,NA,0,NA,0,8.67,NA,"October",38.17027778,-122.0208333,4978.3,23986.5,26426.7,26480.6,21502.3,8.67,26435.37,26489.27,21510.97
1983,1983-10-14,"NZS42",10,1,19831001,1,NA,"NZS42",10,"West",NA,805,NA,14.3,23,6.8,1753,7.672574786,NA,0,0,0,0,NA,NA,12344.1,NA,12344.1,109.5,0,NA,NA,0,0,NA,109.5,219,65.2,2394.9,NA,NA,NA,NA,NA,NA,NA,NA,2394.9,383.2,NA,NA,NA,383.2,19.6,NA,NA,NA,NA,19.6,645.2,0,0,65.2,710.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,805,NA,14.3,23,6.8,NA,NA,NA,0,NA,0,2.17,NA,"October",38.18055556,-122.0472222,2414.5,14848.5,15558.9,15578.5,13164,2.17,15561.07,15580.67,13166.17
1983,1983-10-17,"NZ042",10,1,19831001,1,NA,NA,10,"Far West",NA,5700,10260,18.2,46,3.3,2008,8.788665242,NA,305.6,0,104.7,0,NA,NA,233,NA,643.3,0,0,NA,NA,164.7,0,NA,114.7,279.4,477.9,1843.3,NA,NA,NA,NA,NA,NA,NA,NA,1843.3,0,NA,NA,NA,0,119.5,NA,NA,NA,NA,119.5,307.2,0,0,0,307.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5700,10260,18.2,46,3.3,NA,NA,NA,0,NA,0,3.64,NA,"October",38.04916667,-122.0922222,1962.8,2181,2488.2,2607.7,644.9,3.64,2491.84,2611.34,648.54
1983,1983-10-17,"NZ048",10,1,19831001,1,NA,"D8",10,"West",NA,203,441,18.1,54,4.2,1823,7.978952558,NA,0,0,692.1,0,NA,NA,18286.3,NA,18978.4,189.5,0,NA,NA,11.3,0,NA,0,200.8,112.8,14466.2,NA,NA,NA,NA,NA,NA,NA,NA,14466.2,0,NA,NA,NA,0,22.6,NA,NA,NA,NA,22.6,473.7,0,0,0,473.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,203,441,18.1,54,4.2,NA,NA,NA,0,NA,0,1.84,NA,"October",38.06,-121.9958333,14488.8,33634.1,34107.8,34130.4,19641.6,1.84,34109.64,34132.24,19643.44
1983,1983-10-17,"NZ054",10,1,19831001,1,NA,"D10",10,"West",NA,139,NA,18.1,62,3.9,1718,7.519385899,NA,0,0,0,0,NA,NA,4039.7,NA,4039.7,89.4,3.5,NA,NA,0,0,NA,89.4,182.3,53.2,678.2,NA,NA,NA,NA,NA,NA,NA,NA,678.2,89.4,NA,NA,NA,89.4,13.3,NA,NA,NA,NA,13.3,399,0,0,53.2,452.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,139,NA,18.1,62,3.9,NA,NA,NA,0,NA,0,0.06,NA,"October",38.04583333,-121.9063889,691.5,4810.8,5263,5276.3,4584.8,0.06,5263.06,5276.36,4584.86
1983,1983-10-17,"NZ060",10,1,19831001,1,NA,"D4",10,"West",NA,133,NA,18,66,3.6,1629,7.129848446,NA,0,0,0,0,NA,NA,197.5,NA,197.5,0,2.8,NA,NA,0,0,NA,35.3,38.1,15.8,205.1,NA,NA,NA,NA,NA,NA,NA,NA,205.1,88.4,NA,NA,NA,88.4,14.2,NA,NA,NA,NA,14.2,362.9,0,5.3,5.3,373.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,133,NA,18,66,3.6,NA,NA,NA,0,NA,0,0,NA,"October",38.06444444,-121.8288889,219.3,405.4,778.9,793.1,573.8,0,778.9,793.1,573.8
1983,1983-10-25,"NZD28",10,2,19831002,1,NA,"D28A",10,"South",NA,165,NA,16.8,51,1.2,1632,7.142978922,NA,0,0,0,0,NA,NA,324.9,NA,324.9,0,0.7,NA,NA,0,0,NA,150.5,151.3,5.6,33.6,NA,NA,NA,NA,NA,NA,NA,NA,33.6,75.3,NA,NA,NA,75.3,0.6,NA,NA,NA,NA,0.6,33.6,0,0,11.2,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,165,NA,16.8,51,1.2,NA,NA,NA,0,NA,0,0,NA,"October",37.98277778,-121.5772222,34.2,359.2,404,404.6,370.4,0,404,404.6,370.4
1983,1983-10-27,"NZ064",10,2,19831002,1,NA,"D22",10,"North",NA,138,NA,17.1,71,2.2,1735,7.59379193,NA,0,8.8,0,0,NA,NA,1108.6,NA,1117.4,7.4,0.9,NA,NA,0,0,NA,22.1,30.4,2.2,256.8,NA,NA,NA,NA,NA,NA,NA,NA,256.8,92.2,NA,NA,NA,92.2,1.5,NA,NA,NA,NA,1.5,35.6,0,0,11,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,138,NA,17.1,71,2.2,NA,NA,NA,0,NA,0,0.01,NA,"October",38.08472222,-121.7380556,258.3,1373.7,1420.3,1421.8,1163.5,0.01,1420.31,1421.81,1163.51
1983,1983-10-28,"NZ074",10,2,19831002,1,NA,"D12",10,"West",NA,142,NA,17.8,82,3,1618,7.081703367,NA,0,0,0,0,NA,NA,1753.1,NA,1753.1,0,7,NA,NA,0,0,NA,35.6,42.6,5.3,285.9,NA,NA,NA,NA,NA,NA,NA,NA,285.9,124.5,NA,NA,NA,124.5,6.9,NA,NA,NA,NA,6.9,343.1,0,5.3,15.9,364.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,142,NA,17.8,82,3,NA,NA,NA,0,NA,0,0.01,NA,"October",38.02222222,-121.8036111,292.8,2046,2410.3,2417.2,2124.4,0.01,2410.31,2417.21,2124.41
1983,1983-10-28,"NZ080",10,2,19831002,1,NA,NA,10,"South",NA,140,NA,17.6,82,1.8,1670,7.309298284,NA,0,0,0,0,NA,NA,245.1,NA,245.1,11.5,0.5,NA,NA,0,0,NA,103.4,115.4,0,148.8,NA,NA,NA,NA,NA,NA,NA,NA,148.8,137.9,NA,NA,NA,137.9,3.1,NA,NA,NA,NA,3.1,231.9,27.4,0,17.1,276.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,140,NA,17.6,82,1.8,NA,NA,NA,0,NA,0,0.01,NA,"October",38.07333333,-121.6766667,151.9,405.9,682.3,685.4,533.5,0.01,682.31,685.41,533.51
1983,1983-10-28,"NZ086",10,2,19831002,1,NA,"D26",10,"South",NA,140,NA,17.6,95,1.1,1654,7.239269079,NA,0,0,0,0,NA,NA,235.7,NA,235.7,11.6,0,NA,NA,0,0,NA,92.8,104.4,0,139.9,NA,NA,NA,NA,NA,NA,NA,NA,139.9,145,NA,NA,NA,145,2.8,NA,NA,NA,NA,2.8,188.6,13.8,10.4,34.5,247.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,140,NA,17.6,95,1.1,NA,NA,NA,0,NA,0,0.01,NA,"October",38.07777778,-121.5702778,142.7,387.2,634.5,637.3,494.6,0.01,634.51,637.31,494.61
1983,1983-10-28,"NZ092",10,2,19831002,1,NA,"P8",10,"South",NA,146,NA,17.1,54,2.4,1610,7.046688765,NA,0,7.6,0,0,NA,NA,3.2,NA,10.8,54,0,NA,NA,0,0,NA,54,108.1,3.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,11.4,141.5,NA,NA,NA,141.5,0.1,NA,NA,NA,NA,0.1,6.2,30.3,1.9,36.9,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,146,NA,17.1,54,2.4,NA,NA,NA,0,NA,0,0.08,NA,"October",37.97833333,-121.3819444,11.5,68.6,143.9,144,132.5,0.08,143.98,144.08,132.58
1983,1983-10-28,"NZM10",10,2,19831002,1,NA,"MD10A",10,"South",NA,167,NA,18.6,52,4.1,1683,7.366197013,NA,0,0,0,0,NA,NA,486.5,NA,486.5,0,2.7,NA,NA,0,0,NA,68.4,71.1,0,1802.2,NA,NA,NA,NA,NA,NA,NA,NA,1802.2,136.8,NA,NA,NA,136.8,101.8,NA,NA,NA,NA,101.8,2565.8,0,40.7,0,2606.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,167,NA,18.6,52,4.1,NA,NA,NA,0,NA,0,0,NA,"October",38.04361111,-121.4263889,1904,2291.4,4897.9,4999.7,3095.7,0,4897.9,4999.7,3095.7
1983,1983-10-31,"NZ042",10,2,19831002,1,NA,NA,10,"Far West",NA,6780,17670,18.1,35,1.8,1664,7.283037332,NA,7538.8,0,0,82.4,NA,NA,0,NA,7621.2,0,0,NA,NA,204.2,0,NA,0,204.2,27.5,411.9,NA,NA,NA,NA,NA,NA,NA,NA,411.9,46.1,NA,NA,NA,46.1,22,NA,NA,NA,NA,22,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6780,17670,18.1,35,1.8,NA,NA,NA,0,NA,0,0.66,NA,"October",38.04916667,-122.0922222,433.9,494.3,494.3,516.3,82.4,0.66,494.96,516.96,83.06
1983,1983-10-31,"NZ048",10,2,19831002,1,NA,"D8",10,"West",NA,1725,5980,18.2,36,2.5,1632,7.142978922,NA,31.3,0,386.6,0,NA,NA,645,NA,1062.9,141.1,0,NA,NA,19,0,NA,35.3,195.4,21,2283.7,NA,NA,NA,NA,NA,NA,NA,NA,2283.7,423.4,NA,NA,NA,423.4,74.5,NA,NA,NA,NA,74.5,252,0,0,10.5,262.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1725,5980,18.2,36,2.5,NA,NA,NA,0,NA,0,1.69,NA,"October",38.06,-121.9958333,2358.2,3456.4,3718.9,3793.4,1435.2,1.69,3720.59,3795.09,1436.89
1983,1983-11-01,"NZ028",10,2,19831002,1,NA,"D7",10,"West",NA,2850,2850,18.2,26,2.9,1628,7.125471621,NA,0,0,322.9,0,NA,NA,3472.6,NA,3795.6,294.7,2.3,NA,NA,10.6,0,NA,0,307.6,0,5183.9,NA,NA,NA,NA,NA,NA,NA,NA,5183.9,736.8,NA,NA,NA,736.8,36.8,NA,NA,NA,NA,36.8,336.8,0,0,0,336.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2850,2850,18.2,26,2.9,NA,NA,NA,0,NA,0,0.34,NA,"November",38.11722222,-122.0472222,5220.7,9276.4,9613.2,9650,4429.3,0.34,9613.54,9650.34,4429.64
1983,1983-11-01,"NZ032",10,2,19831002,1,NA,"NZ032",10,"West",NA,1380,NA,17.8,25,4.2,1785,7.812633196,NA,0,0,353.4,0,NA,NA,10091.4,NA,10444.8,258,15.3,NA,NA,0,0,NA,0,273.4,0,6739.1,NA,NA,NA,NA,NA,NA,NA,NA,6739.1,1548.3,NA,NA,NA,1548.3,49.9,NA,NA,NA,NA,49.9,714.2,0,0,76.8,791,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1380,NA,17.8,25,4.2,NA,NA,NA,0,NA,0,3.61,NA,"November",38.17027778,-122.0208333,6789,17457.2,18248.2,18298.1,11509.1,3.61,18251.81,18301.71,11512.71
1983,1983-11-01,"NZS42",10,2,19831002,1,NA,"NZS42",10,"West",NA,862,NA,18.1,17,5.1,1710,7.484371297,NA,0,0,0,0,NA,NA,11947.6,NA,11947.6,628.5,7.1,NA,NA,0,0,NA,89.8,725.4,0,4288.9,NA,NA,NA,NA,NA,NA,NA,NA,4288.9,1706,NA,NA,NA,1706,8,NA,NA,NA,NA,8,112.2,0,0,267.2,379.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,862,NA,18.1,17,5.1,NA,NA,NA,0,NA,0,2.41,NA,"November",38.18055556,-122.0472222,4296.9,16872.1,17251.5,17259.5,12962.6,2.41,17253.91,17261.91,12965.01
